GDP/breakdown at constant 2005 prices in US Dollars (all countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country,IndicatorName,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Libya,Construction (ISIC F),575222158,542713803,600391209,602580210,728923749,809654212,897008209,983430927,1042474034,1057374503,1230964962,1242015625,1106644999,1043235241,995480589,1065073456,943099523,804875535,867871809,924586030,964292817,1123724952,1058836876,1061427321,1096714655,916624997,1210116667,1160266001,1091762602,1190308456,1478517936,1550982977,1818789632,1599937770,1744808564,2050967627,2206577178,2568993186,2988638084,3258134807,3447051115,724328403,2528681920,1141976681,793034163
Libya,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)",502437702,473859124,523857676,527113590,635692781,705060077,791073639,849462408,925116673,986016786,1095888125,1189412265,1340661830,1070605283,1155179744,1075303865,953376976,813910002,873687629,938262093,976061072,1116145244,1100851135,1066320165,1028809885,1099046217,1106558883,1148091164,1157871803,1099046217,1094510268,1203160417,1463693321,1548741193,1673697265,2031124394,2201609381,2442305705,2518070738,2681538937,2856565493,1171522091,2517824205,1218588948,932936494
Libya,"Transport, storage and communication (ISIC I)",327951179,308797125,343567549,342947304,412209590,470803935,501601689,544986352,598815471,659339754,734057784,838982079,794456249,769925814,811359573,802495635,711343297,607073916,652546224,699597326,727269236,837059313,816709181,792862955,787234980,790163924,828158833,918549290,927254761,948652323,958415468,1049619521,1255045747,1349542521,1485183765,1843973761,2075421324,2331273598,2541230477,2718490985,2904688997,1219969379,2579257820,1252447782,962155186
Libya,Other Activities (ISIC J-P),1774657997,1679525073,1847571327,1858150535,2276913554,2451473140,2784356093,3194881202,3575254397,4029327002,4582232913,5066412356,4931806973,5453899304,5616152503,5425866785,4809586963,4104912747,4411636245,4730237540,4918795975,5656164223,5523843242,5367157830,5304579045,5359191230,5620012013,5288828169,5381340364,5677051827,5873264088,6099343023,6142275278,6564203908,6883736441,7463110588,7921230287,8401834980,8751190048,9198572146,9621191397,6643871788,10551725195,5402341904,4456999062
Libya,Total Value Added,26985108746,25574653045,27815269422,28498443455,34818682823,35679689291,45191976793,48430334719,48102367088,51921779543,48159829247,36606104126,38108272568,37371820056,34830262028,37641309389,33366828661,28471747989,30610413641,32818956558,34094060055,39288999679,38317765262,37094455306,37088580798,37026248410,38429392546,38280137052,38332756619,38323937459,38630398243,39247715293,38992467902,43983530899,46618798392,51147619446,54140356974,56866118922,58792743376,58371854163,60896023545,23553473371,52975759943,25356718776,19259183396
Liechtenstein,Final consumption expenditure,659453428,675885831,699571847,708910896,709173311,758963659,817055861,857576387,914308367,946130807,970086323,1013157826,1014165418,1027160570,1053785149,1111312347,1162635156,1277743640,1335137145,1382252542,1387827236,1452079937,1513241126,1572675995,1682361550,1787157583,1921208539,2042534646,2178133496,2408560785,2437690226,2436641885,2422299390,2392215799,2436025410,2513321771,2665641856,2852803478,2739302190,2545521876,2692594503,2563368030,2629863160,2739659819,2756592563
Liechtenstein,Household consumption expenditure (including Non-profit institutions serving households),569444165,582763152,605333704,613710305,612016580,651493077,699592848,737151241,786157627,813786973,836417944,872014776,872505279,881826612,904317976,948793952,991287469,1089237114,1133206110,1161548473,1159643065,1213222272,1263366356,1314836377,1404420962,1492913972,1603620697,1707803799,1826378015,2024075725,2045477999,2044178668,2027699202,1995895439,2035988781,2102001787,2234444255,2400112742,2317557699,2145784857,2275067647,2161489983,2219686203,2315946828,2330253453
Liechtenstein,General government final consumption expenditure,91055601,94144243,95420966,96416469,98260862,108448239,118412325,121588774,129405423,133657792,135133960,142583762,143080281,146663737,150810039,163648855,172453030,189709959,202898981,221025885,228122374,238786629,249744877,257812640,277788015,294140537,317402647,334704098,352030522,385051047,392605327,392831636,394706693,396038827,399956805,411319984,431492590,453519399,423295730,400721356,418877968,402907921,411357724,425152671,427787260
Liechtenstein,Gross capital formation,258924213,264916665,262136123,265559280,273196577,215189946,216763393,223691002,250241829,292492773,335115138,320076065,301605319,309762906,340270146,354962541,393404667,438871781,468151194,500589623,534465478,509726298,479695059,498665138,569566589,617646513,657075148,662926055,762443681,837653974,837975366,833895777,815952818,805840403,762649616,879062995,968244783,982850087,1002470185,957603928,949771580,1002894021,899613870,835165357,870690577
Liechtenstein,Gross fixed capital formation (including Acquisitions less disposals of valuables),224600735,241036654,249283367,253079024,242823389,230115847,218806252,227395086,251724072,270404504,297672583,312071651,298584192,309291411,326885143,348625060,378634652,423589328,468832427,492706983,506892134,510325352,490143444,495524252,545240252,596935617,627292413,679009117,759805443,843394036,878540602,842416218,834463194,809399611,852169834,894706983,981034062,1080717850,1035563362,875696003,953573095,936863709,963080119,994267719,1008007078
Liechtenstein,Changes in inventories,-21787712,-17332863,-12395376,-12318798,-20410584,1067088,-4658371,-4102986,-5764465,-17249504,-25118368,-11741998,-9069181,-8153302,-14634340,-11901222,-16608396,-18000732,-11707188,-16318329,-25876449,-12809830,-7693178,-14176498,-25343914,-24981694,-29996287,-9906444,-20720454,-18952331,-3592727,-17628994,-12760353,-19098711,19942463,-15643988,-19191190,17978100,-11109235,-60706771,-22683535,-54861874,4932168,48788074,38263086
Liechtenstein,Exports of goods and services,232378192,235830647,247122629,262971971,266243875,272773613,316788441,355458942,384642092,402843394,423903331,476133407,474820918,484171537,530525552,591819799,613058088,669529500,722761036,763172625,775008666,786234778,841681183,889310641,958338671,1019197086,1116349603,1342661460,1442641672,1618455716,1803110261,1764097804,1708914648,1658670885,1820487394,1973415236,2197044951,2568226284,2537269102,2088594478,2458759223,2430806770,2455608112,2888014658,2670966122
Liechtenstein,Imports of goods and services,191433831,198647264,209937276,220589622,218898962,203187702,244069909,272702494,315601109,344690234,370054942,382736763,381440478,402265958,445638434,478072638,528747829,602511343,645820805,683941060,699292217,709067669,712906233,745757598,846887488,924988999,1022987385,1182610043,1298507874,1458965117,1562802152,1544171576,1491185974,1467564391,1528166804,1707443624,1845341977,2049184889,2044907080,1799063186,2029087205,2087786767,2033422329,2354368061,2148537611
Liechtenstein,Gross Domestic Product (GDP),985773611,1002228382,1018957821,1035966510,1053259114,1070840369,1121798186,1175180919,1231103964,1289688204,1351060280,1416111330,1393593658,1401099549,1461146672,1563727175,1626276262,1776394071,1876472610,1960763459,2004936906,2041049228,2114696315,2206307052,2357795312,2496328724,2668707796,2861525545,3083616037,3404648943,3514285118,3488522187,3453849096,3386928539,3489863114,3658356378,3985905137,4357061975,4238871954,3793425463,4074265585,3908771067,3950726808,4103391503,4152329632
Liechtenstein,"Agriculture, hunting, forestry, fishing (ISIC A-B)",25516116,25946333,26378824,26807068,27280991,27720035,28988847,30527482,31812300,33153889,35644836,36012988,35266764,35738636,39315463,39118368,39130672,42654855,45147964,46844017,44855446,42245516,40138100,38621510,38516183,39436327,37827479,39257434,32322816,32829682,31727128,30480108,33515392,33002124,35422334,34447704,34019917,32809191,33744461,33942478,33444419,33128590,32924223,33168812,34453859
Liechtenstein,"Mining, Manufacturing, Utilities (ISIC C-E)",269865051,274410358,279016462,283495787,288510751,293303872,306405385,322854232,337121622,349310474,377611797,383996482,364964922,361273253,367244456,396050932,413743330,450899297,458203119,465023099,476772402,481335668,494285535,515488162,568108783,596043318,623660208,672268640,1093398336,1121332971,1206500124,1179184506,1149227873,1154212972,1151562881,1183744820,1336911449,1453888442,1337961136,1192821283,1322696113,1169414575,1233225634,1319131288,1291100526
Liechtenstein,Manufacturing (ISIC D),235514469,239485175,243504461,247402578,251803451,255971591,267359366,281858943,294159871,304637315,330166755,334524543,317771742,314408027,319737718,343724249,360533179,393701810,399201695,408354536,421531930,422542815,430538733,446109829,487084065,505561352,531499387,573215541,934015963,959301302,1035240924,1014492333,999291601,1015784130,1027022503,1063356322,1205993483,1314670399,1211692358,1077976123,1194227005,1056507159,1117723944,1197706515,1169696745
Liechtenstein,Construction (ISIC F),72117504,73318609,74549060,75788398,77043287,78365700,82051188,85927463,90219551,94180432,98690037,104479100,100691110,100792241,107321766,116487358,121807290,135920251,148850042,161334316,158718633,154256425,147567256,145399010,158703732,159734020,154615826,148897915,252118751,249238370,270707666,264522134,261406355,266064344,269405712,277332993,305769426,321625752,285205578,258252574,297816813,275583036,297380807,324670665,311284515
Liechtenstein,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)",179462606,182454992,185506135,188601413,191734864,194969131,204223362,213880165,224265041,234705937,245677737,258682214,252866273,253899960,265768646,283925119,290763174,316959759,334583383,345632376,358307892,342973958,353002727,357166894,377383758,406195199,427479160,456562742,258478216,305761173,306638572,339261932,342676155,329561934,330064669,343195520,370891680,398273356,430759559,438946487,433156999,432096716,430821311,432406012,449796606
Liechtenstein,"Transport, storage and communication (ISIC I)",88662357,90140905,91648248,93177013,94726142,96323205,100893484,105670563,110793834,115947036,121402260,127771003,124902452,125573982,131094237,140257737,144359685,155097981,166017900,174200544,167784538,177374407,186364165,193685515,200935535,213366576,233593476,244953364,141470855,165186961,163943794,178135908,181654370,176232514,175781820,179497065,187682953,193737820,201233546,203749460,200297988,203441131,205850447,212048245,215683248
Liechtenstein,Other Activities (ISIC J-P),368653963,374770045,380985981,387542982,393733842,400259215,420293188,438380419,460000736,486598992,497394772,531751378,541060261,550123804,577828002,617235764,647013139,708191672,758876247,804620450,836012654,881152400,933462082,996542488,1058720825,1130521405,1236045310,1165247980,1372895720,1557098668,1645937503,1671645764,1566800831,1448821783,1602614493,1763976127,1880883897,2125459638,2214295464,1808119492,1872022038,1885903452,1769675308,1837838103,1907717603
Liechtenstein,Total Value Added,1004277596,1021041242,1038084711,1055412662,1073029878,1090941157,1142855454,1197240324,1254213084,1313896758,1376421438,1442693164,1419751782,1427401875,1488572570,1593075278,1656817292,1809723812,1911678657,1997654801,2042451565,2079338377,2154819866,2246903579,2402368816,2545296844,2713221459,2727188073,3150684694,3431447824,3625454785,3663230351,3535280976,3407895669,3564851909,3782194227,4116159319,4525794197,4503199744,3935831773,4159434370,3999567499,3969877729,4159263126,4210036356
Lithuania,Final consumption expenditure,,,,,,,,,,,,,,,,,,,,,18484171761,14668977815,13920320675,12880660811,11794357548,12484392287,12998650308,13680771850,14340016946,14608000213,15320215379,15847542407,16638507688,18143549267,19791582995,21684793340,23285502617,25633109800,26422699347,22712792641,21940268130,22721264390,23413559760,24245405134,25090816517
Lithuania,Household consumption expenditure (including Non-profit institutions serving households),,,,,,,,,,,,,,,,,,,,,12311725552,11497335301,10907577808,9855354429,8272413146,8397773218,8926950053,9427581645,9875247880,10366052195,11096841369,11559547554,12274999853,13662709345,15147677194,16906723557,18444356195,20734473177,21533478321,17796912365,17199738563,17990711398,18632151939,19429882069,20226938511
Lithuania,General government final consumption expenditure,,,,,,,,,,,,,,,,,,,,,5963182078,3177677300,3018173570,3006652841,3429935438,3953483907,3951345690,4129726993,4334695907,4139968238,4138886488,4208647363,4294004559,4432694718,4615700726,4778069783,4870013003,4973329267,4982192350,4924720934,4749881638,4758050938,4819040716,4868023985,4930125628
Lithuania,Gross capital formation,,,,,,,,,,,,,,,,,,,,,4859924710,3419220748,1742875431,1778544901,1541916909,1939163351,2415030964,3385448541,4095625024,3595801288,3175520171,3673803367,4317561623,5018971970,6123181027,6332743572,7133753054,9266360356,9590620268,4388806990,6073935792,7031759152,6173649649,6283418721,6309676071
Lithuania,Gross fixed capital formation (including Acquisitions less disposals of valuables),,,,,,,,,,,,,,,,,,,,,4581696894,3516355824,2836529101,2386330084,2153659733,2056283579,2489172652,3127244506,3789485624,3566121592,3321441195,3744341220,4159447474,4744235301,5493972019,6124238028,7324188740,8960001599,8601931710,5255559475,5333095365,6407540639,6293595416,6818505147,7189831668
Lithuania,Changes in inventories,,,,,,,,,,,,,,,,,,,,,-45903004,477872448,2062353520,1219249208,1204781026,379069969,347166126,-144134344,-163519824,272917429,540851294,454526081,114357975,-25463637,-543227798,208505543,975725373,302893298,-856370077,1905984064,-742121974,-452511822,766265769,1499300382,2102739760
Lithuania,Exports of goods and services,,,,,,,,,,,,,,,,,,,,,8258326048,4438745222,2752052254,8148877687,4932684235,4593559496,5782002485,7165806974,7437613123,6036307044,6888401868,8546612747,10272136881,11204146005,11687517911,14095351428,15875742369,16376969540,18567284142,16192786391,19260052117,22125699044,24826851032,27222235575,28051336703
Lithuania,Imports of goods and services,,,,,,,,,,,,,,,,,,,,,7694875927,2520251161,1878829610,7135739151,4374971489,4493431035,5819029211,7517924639,8000877202,6837504413,7288184383,8725229574,10481442068,11487348492,13275537051,15971481485,18246863352,20218353691,22677937510,16328840691,19377655811,22124053806,23581427337,25779594445,26527133143
Lithuania,Gross Domestic Product (GDP),,,,,,,,,,,,,,,,,,,,,24868859999,23457387314,18470588250,15473391315,13962251866,14421621148,15164328642,16421941100,17648196345,17447952339,18116499796,19298498302,20603221436,22774505272,24266254276,26141406731,28077555474,31190501243,32010211932,27268166858,27715315616,29390681509,30517991836,31599645303,32557841895
Lithuania,"Agriculture, hunting, forestry, fishing (ISIC A-B)",,,,,,,,,,,,,,,,,,,,,4907770491,2688627864,1780395459,1587494560,1041753342,1140388700,1268172860,1345130805,1254323043,1054807284,1100145836,1027760944,1090869072,1150710734,1110859845,1130327984,1007378194,1131242595,1158942229,1175274560,1095180807,1169917555,1310244946,1266082322,1311028898
Lithuania,"Mining, Manufacturing, Utilities (ISIC C-E)",,,,,,,,,,,,,,,,,,,,,3909674846,7500067133,4967429194,3974548979,2689126325,2851675397,3014946885,3176324760,3514860615,3429963649,3650148716,4131441922,4312913131,4989564039,5526613617,5897130485,6346021875,6622068514,6728321222,5773730063,6161079043,6615335669,6852668450,7086214006,7327965217
Lithuania,Manufacturing (ISIC D),,,,,,,,,,,,,,,,,,,,,2844333336,5485815697,3638058694,2856899612,1998957697,2032091348,2119882377,2313239407,2630696101,2550166800,2866322886,3246208756,3414203934,3878520929,4364189569,4769654060,5229744079,5483254222,5607895805,4708850644,5129705660,5649190104,5931747155,6205091567,6457517869
Lithuania,Construction (ISIC F),,,,,,,,,,,,,,,,,,,,,2251939197,1092749276,629617181,714327038,878059626,867266533,902251581,982461202,1169759202,1047738182,897025156,978834704,1131040993,1398761938,1571660603,1842901385,2360104117,3016180423,3075910993,1671922630,1568780737,1868500200,1765891615,1934310488,2211417665
Lithuania,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)",,,,,,,,,,,,,,,,,,,,,1843562560,1357774729,1531475858,1872264661,2021354032,2072844835,2117910653,2418928383,2625700963,2560158991,2847373600,3137239139,3388254835,3748598561,3960033122,4422391967,4598815963,5387787729,5565034428,4375040864,4391403504,4793156593,5147924224,5318132245,5451592884
Lithuania,"Transport, storage and communication (ISIC I)",,,,,,,,,,,,,,,,,,,,,3182477467,3005428314,2735658758,2433035009,2196731085,2146179129,2222824555,2294002965,2335916758,2310618407,2363680625,2386942244,2570248088,2775314802,2931285564,3207423492,3522795301,3975271306,4124810285,3869575656,4221715831,4376400236,4637316274,4867252553,4922029913
Lithuania,Other Activities (ISIC J-P),,,,,,,,,,,,,,,,,,,,,8227414848,4941827717,5010659264,3750049715,4080881652,4239761363,4450306839,4853228427,5229032927,5579181192,5710201469,5875917010,6267790896,6602874112,6904905522,7161011359,7528598560,8009858404,8203604067,7690935878,7579819727,7735583205,7864138292,8099609576,8232455919
Lithuania,Total Value Added,,,,,,,,,,,,,,,,,,,,,23372699094,19737570672,16245614362,13963709490,12793065672,13192581498,13824164975,14938753206,16033815080,15974740417,16579264528,17569558082,18796943236,20672762024,22010565257,23661186671,25353437882,28113493363,28830913515,24556326406,24987393032,26498356393,27498561803,28494405997,29353367456
Luxembourg,Final consumption expenditure,5963818237,6254963774,6546205173,6881706767,7177571188,7518510736,7747812853,7937761803,8147793679,8407884624,8650260935,8793105652,8852450089,8928411758,9074592207,9302350045,9681866544,10255898256,10820215074,11439484150,11957431211,12693445756,12592383394,12965107595,13371032482,13730789231,14284036155,14803565446,15466987114,16239275008,17031661015,17670712665,18456955355,18915884334,19204147360,19709247376,20182639571,20581601830,20927495211,21351267449,21818095569,22218170384,22877915558,23325385220,24266495580
Luxembourg,Household consumption expenditure (including Non-profit institutions serving households),4413270072,4661272751,4887063627,5168354865,5400908389,5685755850,5864266476,5998295194,6175231754,6393327200,6573120399,6687444154,6713795168,6746850532,6844384261,7029130181,7257468870,7588387800,8040229115,8425993422,8736443066,9349030318,9127614022,9311675987,9688808822,9869477466,10162515734,10552028110,11157051578,11558369945,12133378264,12420358283,12963509332,13216599464,13302864631,13558921554,14000631157,14337704309,14531458612,14675918534,14918739003,15244857847,15650281309,15802272317,16398825612
Luxembourg,General government final consumption expenditure,1574116193,1620880654,1688261706,1746304232,1811817579,1871727811,1924095387,1980270209,2015828440,2060797030,2124370837,2154110449,2186005104,2227453790,2275870452,2321012413,2469704314,2707960100,2825265011,3055713680,3259729115,3391221578,3500045662,3683215695,3719437550,3893453045,4147014638,4279468504,4349148611,4710251890,4929898386,5270382246,5513645257,5714730026,5908222712,6150325822,6190816934,6257458557,6406242306,6674390481,6892451992,6970270849,7220915053,7504563731,7845258482
Luxembourg,Gross capital formation,2092158596,2291257321,2358924530,2536633320,2241178517,2016330772,2048618422,1674345259,2159116187,1886115746,2226834082,2219991332,2278534871,2166668557,2288418846,2126734988,2754074755,3199015840,3676473468,3964072735,4172140361,4792441252,4185491271,4586248109,4597609773,4369267126,4671520326,5268536102,5845051228,6796097492,7029358113,7027574465,6581424560,7341615483,7842820667,8156742775,8185637878,9107308431,9836226053,7643527692,8697307132,10106270412,9898891565,9602092481,10558484721
Luxembourg,Gross fixed capital formation (including Acquisitions less disposals of valuables),2041577659,2259064946,2417607081,2703560607,2515011004,2328119567,2229806327,2228041182,2251683430,2336570868,2633329223,2438093464,2426593274,2141121152,2143742125,1939930047,2660394886,3132515453,3491748696,3732687311,3858661884,4466709602,3793343186,4574463901,4576423070,4384169662,4656410718,5203458303,5572413988,6808962364,6797946076,6795132114,6660413681,7377387762,7616691785,8041834552,7858809770,8917328496,9589630929,8083692238,8290166703,9847694699,9731267019,9074089632,10000117644
Luxembourg,Changes in inventories,2615264610,21774103,-11226692932,-24791408676,-37382108174,-41647076239,-25703069687,-70696552022,-15035727289,-58411517158,-53609404718,-30518590050,-22038086146,-579009463,13806537369,19244213796,6762098260,2670865826,16336688022,21560570232,31261236722,31700541055,40875811243,-6406676211,-5274270758,-9304531021,-6145258855,-1045815787,23394448299,-13208923260,16316967617,16446239367,-20942023579,-16948962841,14277346665,114908223,26026712431,7684487390,13372444411,-67005857335,34989553798,14377891359,3590881958,48247089987,50329801522
Luxembourg,Exports of goods and services,8712573673,9049873544,9527829382,10851230502,12017371389,10134639809,10230491704,10663712083,10956756784,12015656073,11841722962,11270591122,11235255599,11829578519,13962266047,15190541636,15643390425,16162728918,17952365575,20212286963,21341591989,23301896885,23938284452,25077400229,27005941602,28240347953,28881805114,32164844442,35758498998,40854469670,46000556195,48508945432,49524766212,50918408742,56465057907,59569094165,67326936494,73288739920,77664695897,68325921043,73989587240,78006021718,78174384025,83559781837,89243839743
Luxembourg,Imports of goods and services,7861614470,8488590555,8714108896,9695032193,10262588772,9337763005,9445382513,9407900588,10065150537,10710303477,11126741456,10808019733,10776429615,10911063689,12428642915,13240810603,13467850320,14451806058,15962172855,17422315447,18293189971,19963309209,19345441851,20355584358,21721594952,22641553214,23860994609,26869104309,30042917145,34494148191,38120591552,40552522747,40702995930,42884749291,47696549685,50458638014,56838442269,60901325992,66615965482,57725113044,62683182857,67394847444,68385857789,72285657038,78080383617
Luxembourg,Gross Domestic Product (GDP),9343992340,9593218694,10226197748,11076268523,11542852726,10784329057,11057639751,11231219986,11688888990,11963064593,12063659961,11997195164,12132919072,12495581340,13268675371,13639097800,15000816431,15593495380,16913216999,18570384395,19558316250,21248974369,21635631917,22544468656,23405875045,23741094044,24100807590,25531858332,27189208918,29478638380,31967181499,32655388685,33837769212,34310700286,35824185407,36976446302,38866162623,42129228511,41774028212,39527843395,41771703187,42843433696,42480518543,44327010549,46130806656
Luxembourg,"Agriculture, hunting, forestry, fishing (ISIC A-B)",196766729,189283061,196973461,203464819,206441748,201935009,175390727,188580175,210989834,205738862,198089808,208343675,238898542,208550406,219507159,216654268,223448982,215829195,217964678,224322588,218595616,195881862,269458894,277321347,261208171,285669137,276394503,231437823,266538287,304992390,265295468,218406037,303210846,163888659,199897050,132815998,127431565,135508214,98265890,115877471,112175674,94451917,122159309,79083850,89740539
Luxembourg,"Mining, Manufacturing, Utilities (ISIC C-E)",1499304288,1534188643,1648978205,1766238460,1783105650,1548046725,1583065303,1568852793,1583742499,1609932978,1580664637,1500845684,1466035347,1477167173,1598045224,1684289427,1938968725,1928089570,2065909583,2250348825,2308372480,2372024430,2444577192,2547025001,2665565809,2694931789,2703775223,2839867144,2980670593,3156418094,3417913101,3383186504,3538886901,3757493674,3736904408,3578072924,3218377492,3573803261,2880979191,2373743163,2519006605,2260359876,2346512198,2520145182,2518152672
Luxembourg,Manufacturing (ISIC D),1103690682,1096711482,1165689241,1288569688,1375809688,1105412217,1155057593,1153964185,1203027961,1246229208,1230665593,1157616633,1178298329,1219033593,1358989816,1433853368,1666669238,1611042729,1736682919,1920541637,1952636095,1978265062,2032348009,2100352144,2197596603,2245039316,2233383261,2361926875,2477722710,2655777103,2854803081,2803248159,2989678065,3187169952,3146677011,2944212307,2606263702,3044379055,2419833795,1873229835,2118826119,1840855780,2014599928,2179108843,2187633673
Luxembourg,Construction (ISIC F),737231375,822332403,949478779,1003958981,1050123375,945748324,879921318,861579910,877434348,889480612,962379940,957095128,902381773,914583472,896164346,855362483,932909194,1001349730,1211698277,1231806032,1271568293,1356614209,1292706159,1389866173,1416896271,1463663285,1452049515,1516369148,1594417859,1720704808,1753307055,1734605113,1818062529,1850790927,1922442742,1904442123,2029043811,2420148171,2316703055,2236167818,2271350846,2454980538,2216998327,2356795343,2543697875
Luxembourg,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)",1026666074,1110598317,1215212840,1331801315,1459447074,1482707477,1539254320,1579129296,1632696974,1741207328,1773061476,1795405214,1852410389,1873321835,1888561409,1946196792,2034052585,2118576195,2304081140,2543551162,2686591119,2885424788,2914561051,2900094512,3079504003,2992786031,2969485561,3169509830,3406784694,3550469043,3690432154,3774974550,3705983780,3522077975,3446824805,3401109287,3721326659,3867136200,4564871902,4053651338,4564350035,5084755452,4634593285,4888116100,5259893897
Luxembourg,"Transport, storage and communication (ISIC I)",212143587,236370233,254700658,275116821,299905011,281775138,294730778,310173258,329225670,356821584,358265556,365004093,371020644,382973525,434394981,446107200,577375789,630363893,725582259,828849934,925670533,1069795127,1186567329,1253136260,1502893727,1767872402,1862795637,1960030258,2272945065,2605185931,2943316093,3094940359,3209603922,3386478568,3588603595,3803536786,3930032653,4365998160,4284635823,4255969932,4788179643,4949806475,5113141062,5304531627,5059346773
Luxembourg,Other Activities (ISIC J-P),2218759807,2300423272,2633498647,3269534895,3544440375,4010141385,4223202470,4518677283,4934987185,5470958623,6181840700,6403099845,6451898124,6511270892,6596908604,6851009640,7338461636,7859763572,8491187448,9244287720,9895166062,10814106652,11354208516,12177625763,12532830881,12735915649,13014537298,13666121169,14288595280,15472763125,16708753617,17327668404,17934807016,18070591431,19158505180,20158558424,21790019441,23296653005,23227122372,22321483330,23231320835,23443701587,23364954818,24233012503,25247504362
Luxembourg,Total Value Added,5963255611,6258698438,6965793813,7932284459,8424125367,8550634957,8790592099,9125267818,9671117244,10384561065,11168384978,11339114985,11392313111,11478913770,11752289848,12134911131,13188161728,13891763290,15144357520,16467195682,17450975594,18835265470,19606399016,20695465806,21590602995,22034647190,22367444153,23480650247,24878051117,26855824314,28825687559,29572634217,30545763799,30791787331,32073803843,32978535542,34781315787,37584898041,37252828927,35179485451,37261704988,38000193281,37517335551,39095916933,40467216178
Madagascar,Final consumption expenditure,3325370493,3500498163,3591381018,3439795845,3340349344,3316478203,3251027720,3331298686,3281590150,3534787786,3562386119,3225918382,3293740142,3313179852,3279480176,3383866917,3362479857,3292428654,3301004652,3199462590,3446219297,3417121734,3332425590,3422720827,3423782653,3480495454,3511093744,3712340117,3855363394,3996230258,4161274658,4328841824,4155596425,4599159203,4688311702,4793939669,4817662531,4987664010,5224862983,5369673382,5425365105,5350782046,5494950203,5502584504,5608296721
Madagascar,Household consumption expenditure (including Non-profit institutions serving households),3050852530,3198651008,3320904070,3189527645,3080047291,3050852530,2972391610,3050852530,2985164318,3195001663,3207774371,2872034619,2950495539,2968742265,2942147080,3038155941,3018908797,2924587532,2948618507,2827112032,3083742507,3079767732,3000498976,3095814210,3113012692,3161248598,3203854152,3359792083,3510385556,3663980282,3813912377,3909827652,3793347759,4130809721,4273171025,4342639948,4418142224,4405273917,4740552452,4886614220,4905500578,4859706189,5020412040,5047503906,5117158786
Madagascar,General government final consumption expenditure,274352542,301728283,270186668,249952424,260069546,265425669,278518415,280303790,296372160,339816272,354694392,354099267,343387021,344577270,337455899,345827556,343687099,368089666,352564873,372656036,362640150,337421264,332004808,326926765,310720402,319210769,307139589,352561213,344900712,332061275,347171756,419063537,362124346,468501402,415028130,451299721,399288420,582874592,484278091,482962824,519903692,491021570,474354611,454810425,490979839
Madagascar,Gross capital formation,473690244,557712421,431070299,448118277,477343382,457859979,383579503,378708652,349483547,631992896,599114653,417675459,340959558,338524133,355541964,360165713,379390774,442479082,592326584,620555789,794340337,344591524,500870446,544469722,466511940,474172473,533087926,563618257,666799413,676012338,776355460,952371416,595076178,885912004,1133321705,1118467851,1334742495,1612422381,2464437428,1820795561,1604396878,1775771055,1879093997,1827817452,1867609343
Madagascar,Gross fixed capital formation (including Acquisitions less disposals of valuables),473690244,557712421,431070299,448118277,477343382,457859979,383579503,378708652,349483547,631992896,599114653,417675459,340959558,338524133,355541964,360165713,379390774,442479082,592326584,620555789,794340337,344591524,500870446,544469722,466511940,474172473,533087926,563618257,666799413,676012338,776355460,952371416,595076178,885912004,1133321705,1118467851,1334742495,1612422381,2464437428,1820795561,1604396878,1775771055,1879093997,1827817452,1867609343
Madagascar,Exports of goods and services,1307516605,1351253956,1293704810,1169398654,1144077030,1344348059,1031280703,1157888825,1167096688,1183210449,1121057371,858633264,877048990,768856595,817711740,824457082,796926990,828084573,784338370,1091854785,993260836,1014539246,1019517938,1074762394,1183025654,1222269279,1276476693,1228517471,1173926532,1354435316,1536322553,1683695302,911172783,1267417552,1391302614,1421704080,1629606327,2211461039,2058884861,1826640848,1817478173,2030342069,2067373400,2736361533,2955496150
Madagascar,Imports of goods and services,2197572890,2595790797,2297127367,1965279112,1740359739,1858350230,1345829035,1485942743,1626056451,2300814570,2138577645,1364265049,1423260295,1213089733,1121837734,1254744757,1092566489,1015504260,991805020,885673417,1281576351,1024633628,1031084136,1174893135,1173643110,1209060616,1256426216,1354031889,1421069712,1507866818,1758340653,1966983961,1475736523,2312742726,2517695315,2295537044,2394821589,3088452339,3895283490,3422997582,3141454526,3323452999,3441785668,3796251390,3866088962
Madagascar,Gross Domestic Product (GDP),3225397596,3362483460,3319805786,3247383065,3287474214,3328858626,3226690859,3302993368,3216344756,3531900896,3560352679,3252556117,3193066025,3218931282,3273803722,3311644872,3376523498,3416301832,3532572830,3676662688,3791743312,3552501963,3594640047,3670003826,3667375801,3730169092,3810327256,3950917788,4105817000,4298768093,4502410584,4772037340,4168334176,4576286195,4816861726,5038577053,5291644977,5621878976,6022625574,5773890680,5797783731,5880402400,6058428036,6195562211,6408495311
